ncessch,school_name,lea_name,school_level,school_type,enrollment,teachers_fte,school_id,street_location,city_location,fips,tract,county_fips_geo,place_fips,free_or_reduced_price_lunch,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl,read_test_pct_prof_midpt,math_test_pct_prof_midpt,salaries_teachers,student_teacher_ratio,percent_frl_eligible,white,black,hispanic,asian,american_indian_or_alaska_native,native_hawaiian_or_other_pacific_islander,two_or_more_races,unknown,share_white,share_black,share_hisp,share_asian,tractce,geoid.x,name.x,namelsad,intptlat,intptlon,scl_pct_nonwhite,geoid.y,state,county,name.y,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,x50_plus_units,x20_to_49_units,x10_to_19_units,x5_to_9_units,x3_or_4_units,x2_units,x1_unit_attached_home,x1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17,tract_pct_nonwhite,test_sfh_pct,school_age_kids_in_tract,elementary,middle,high,statefp20,countyfp20,tractce20,total_students,grade_cluster_elementary,grade_cluster_middle,grade_cluster_high,market_share_total,market_share_elementary,market_share_middle,market_share_high,replaced_by_county_ms_elementary,replaced_by_county_ms_middle,replaced_by_county_ms_high
370297001889,Northridge Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,1041,59,3701889,7601 The Plaza,Charlotte,North Carolina,5616,37119,12000,398,33,1.129132,98,32.9,93,35,23,1960297,17.6,0.38232468780019213,45,584,345,29,3,1,34,0,0.043227665706051875,0.5609990393852066,0.3314121037463977,0.027857829010566763,005616,37119005616,56.16,Census Tract 56.16,+35.2642786,-080.7079907,95.7,37119005616,37,119,"Census Tract 56.16, Mecklenburg County, North Carolina",2452,0.11786296900489396,0.882137030995106,0.28711256117455136,0.550978792822186,0,0.01549755301794453,0,0,0.02854812398042414,793,0,80,0,0,0,0,0,0,105,608,1.02365308804205,0.354796320630749,0.668856767411301,793,1744,351,1122,965,0.3873626373626374,0.6126373626373627,223,19,162,28,0,57,138,5,0,21,23,7,0,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,29,25,0,35,0,3,0,0,0,0,0,0,0,0,0,8,5,25,0,28,0,3,0,71.3,77,893,131,379,79,37,119,005616,331,137,86,108,0.13499184339314846,0.6925395620184098,0.22691292875989447,0.5956669683734754,1,0,1
370297001250,Northwest School of the Arts,Charlotte-Mecklenburg Schools,High,Regular school,1039,59,3701250,1415 Beatties Ford Rd,Charlotte,North Carolina,4600,37119,12000,195,16.2,1.147537,49,16.1,52,70,54,3318415,17.6,0.18768046198267566,356,466,151,17,2,1,46,0,0.3426371511068335,0.44850818094321465,0.1453320500481232,0.016361886429258902,004600,37119004600,46,Census Tract 46,+35.2615509,-080.8610607,65.7,37119004600,37,119,"Census Tract 46, Mecklenburg County, North Carolina",2489,0.04539975893933307,0.954600241060667,0.02169546002410606,0.9296906388107674,0,0,0,0,0.00321414222579349,1298,0,39,0,30,43,0,44,69,30,1043,1.1235955056179776,0.3764044943820225,0.7471910112359551,1298,1100,328,883,702,0.537719298245614,0.4622807017543859,50,44,21,55,84,12,142,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,97.8,80,492,92,163,150,37,119,004600,419,176,90,153,0.1683406990759341,0.6925395620184098,0.5521472392638037,0.5956669683734754,1,0,1
370297001251,Oakdale Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,449,37,3701251,1825 Oakdale Rd,Charlotte,North Carolina,6104,37119,12000,446,31.4,1.018444,95,31.2,90,15,7,1674841,12.1,0.9933184855233853,20,261,108,36,2,1,21,0,0.044543429844097995,0.5812917594654788,0.24053452115812918,0.0801781737193764,006110,37119006110,61.10,Census Tract 61.10,+35.3015004,-080.9174186,95.5,37119006110,37,119,"Census Tract 61.10, Mecklenburg County, North Carolina",5575,0.0916591928251121,0.908340807174888,0.22690582959641256,0.6477130044843049,0,0.02977578475336323,0,0,0.00394618834080717,2498,0,145,0,0,0,0,0,0,23,2330,1.142262895174709,0.3302828618968386,0.8119800332778702,2498,1618,444,1198,962,0.330031517334534,0.669968482665466,178,60,87,27,30,350,287,1,51,59,31,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,95,0,0,77.3,93,1557,564,405,176,37,119,006110,908,414,211,283,0.16286995515695069,0.7340425531914894,0.5209876543209877,0.5956669683734754,0,0,1
370297003368,Oakhurst STEAM Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,529,36,3703368,4511 Monroe Rd,Charlotte,North Carolina,1802,37119,12000,526,34.7,1.077852,100,34.6,94,31,28,1644306,14.7,0.994328922495274,92,222,150,29,0,3,33,0,0.17391304347826086,0.41965973534971646,0.2835538752362949,0.054820415879017016,001802,37119001802,18.02,Census Tract 18.02,+35.1961514,-080.7779704,82.6,37119001802,37,119,"Census Tract 18.02, Mecklenburg County, North Carolina",3393,0.08930150309460655,0.9106984969053936,0.5705865016209843,0.24786324786324787,0.0053050397877984,0.05334512231063955,0,0,0.03359858532272325,1842,0,0,29,65,133,257,179,34,273,872,1,0.38181818181818183,0.6181818181818182,1842,936,428,1301,1107,0.5581797235023042,0.44182027649769584,40,10,113,10,0,0,38,26,36,16,14,0,24,21,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,23,60,0,0,0,0,32,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,32,42.9,47,568,100,225,126,37,119,001802,297,167,59,71,0.08753315649867374,0.6925395620184098,0.26222222222222225,0.5634920634920635,1,0,0
370297002737,Oaklawn Language Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,545,43,3702737,1810 Oaklawn Ave,Charlotte,North Carolina,4800,37119,12000,144,22.3,0.804596,71,22.2,71,40,37,2116603,12.7,0.26422018348623855,36,150,348,4,0,1,6,0,0.06605504587155964,0.27522935779816515,0.6385321100917432,0.007339449541284404,004800,37119004800,48,Census Tract 48,+35.2574751,-080.8492145,93.4,37119004800,37,119,"Census Tract 48, Mecklenburg County, North Carolina",3108,0.0814028314028314,0.9185971685971686,0.037001287001287,0.8780566280566281,0,0,0,0,0.00353925353925353,1741,0,17,25,10,22,135,26,164,37,1305,1,0.4368932038834951,0.5631067961165048,1741,926,315,783,599,0.6155810983397191,0.384418901660281,1,83,9,11,29,87,55,31,21,0,6,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,29,0,0,23,0,7,0,0,0,0,0,0,0,0,0,58,29,0,0,23,0,7,0,96.3,75,589,205,77,71,37,119,004800,478,207,112,159,0.1537966537966538,0.6925395620184098,0.46119611095851776,0.5956669683734754,1,1,1
370297001254,Olde Providence Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,639,41,3701254,3800 Rea Rd,Charlotte,North Carolina,3013,37119,12000,48,1,0.946466,6,0.9,4,76,79,2003269,15.6,0.07511737089201878,470,56,45,44,1,0,23,0,0.7355242566510172,0.08763693270735524,0.07042253521126761,0.06885758998435054,003013,37119003013,30.13,Census Tract 30.13,+35.1074537,-080.8060628,26.4,37119003013,37,119,"Census Tract 30.13, Mecklenburg County, North Carolina",4944,0.02771035598705501,0.9722896440129448,0.9110032362459548,0.00444983818770226,0,0.04733009708737864,0,0,0.00950647249190938,1961,0,0,0,0,18,118,0,0,129,1696,1.0187449062754683,0.2713936430317848,0.7473512632436837,1961,1214,666,2657,1850,0.05408216328653146,0.9459178367134684,0,0,0,0,0,0,0,0,162,70,290,120,92,126,219,74,0,0,0,0,0,0,0,0,0,0,10,18,0,0,12,0,0,31,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,86,1250,227,531,372,37,119,003013,736,376,149,211,0.1488673139158576,0.6925395620184098,0.2806026365348399,0.5672043010752689,1,0,0
370297003622,Olympic High Relief School,Charlotte-Mecklenburg Schools,Missing/not reported,Regular school,NA,NA,3703622,14947 York Road,Charlotte,North Carolina,5911,37119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,005926,37119005926,59.26,Census Tract 59.26,+35.0734693,-081.0368821,NA,37119005926,37,119,"Census Tract 59.26, Mecklenburg County, North Carolina",6313,0.03880880722319024,0.9611911927768098,0.5951211785205133,0.22477427530492633,0.00269285601140503,0.09456676698875335,0,0,0.04403611595121178,2452,0,0,0,19,0,0,0,0,0,2433,1.021788990825688,0.3658256880733945,0.6559633027522935,2452,3075,690,2470,2282,0.07565931690445309,0.924340683095547,44,124,98,31,97,87,29,0,96,81,153,15,51,220,124,59,0,0,0,0,0,0,0,0,11,38,0,9,117,0,0,0,0,0,0,0,21,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60,0,40.5,99,1630,700,482,253,37,119,005926,1089,566,208,315,0.17250118802471093,0.8085714285714286,0.4315352697095436,0.5956669683734754,0,0,1
370297001255,Olympic High School,Charlotte-Mecklenburg Schools,High,Regular school,2607,136,3701255,4301 Sandy Porter Rd,Charlotte,North Carolina,5912,37119,12000,585,13,0.52829,38,12.9,42,55,50,NA,19.2,0.2243958573072497,333,1184,834,153,6,6,91,0,0.1277330264672037,0.45416187188339086,0.31990794016110474,0.05868814729574223,005928,37119005928,59.28,Census Tract 59.28,+35.1723424,-080.9492420,87.2,37119005928,37,119,"Census Tract 59.28, Mecklenburg County, North Carolina",1677,0.18425760286225404,0.815742397137746,0.41323792486583183,0.3601669648181276,0.04233750745378652,0,0,0,0,565,0,12,0,0,0,0,0,0,23,530,1,0.28957528957528955,0.7104247104247104,565,NA,NA,1235,1114,0.14666666666666667,0.8533333333333334,0,0,0,0,0,0,1,1,0,74,41,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,94,263,149,71,150,37,119,005928,277,95,67,115,0.16517590936195586,0.6375838926174496,0.943661971830986,0.7666666666666667,0,0,0
370297003310,Palisades Park Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,821,44,3703310,15321 York Rd,Charlotte,North Carolina,5911,37119,NA,122,9.2,0.580657,25,9.1,30,59,57,2148224,18.7,0.14859926918392205,225,358,134,49,3,1,51,0,0.2740560292326431,0.43605359317904996,0.16321559074299635,0.05968331303288672,005926,37119005926,59.26,Census Tract 59.26,+35.0734693,-081.0368821,72.6,37119005926,37,119,"Census Tract 59.26, Mecklenburg County, North Carolina",6313,0.03880880722319024,0.9611911927768098,0.5951211785205133,0.22477427530492633,0.00269285601140503,0.09456676698875335,0,0,0.04403611595121178,2452,0,0,0,19,0,0,0,0,0,2433,1.021788990825688,0.3658256880733945,0.6559633027522935,2452,3075,690,2470,2282,0.07565931690445309,0.924340683095547,44,124,98,31,97,87,29,0,96,81,153,15,51,220,124,59,0,0,0,0,0,0,0,0,11,38,0,9,117,0,0,0,0,0,0,0,21,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60,0,40.5,99,1630,700,482,253,37,119,005926,1089,566,208,315,0.17250118802471093,0.8085714285714286,0.4315352697095436,0.5956669683734754,0,0,1
370297001256,Park Road Montessori,Charlotte-Mecklenburg Schools,Primary,Regular school,504,30,3701256,3701 Haven Dr,Charlotte,North Carolina,3204,37119,12000,29,5.5,1.135063,14,5.4,18,72,60,1436130,16.8,0.057539682539682536,319,71,47,51,0,0,16,0,0.6329365079365079,0.14087301587301587,0.09325396825396826,0.10119047619047619,003204,37119003204,32.04,Census Tract 32.04,+35.1833716,-080.8541608,36.7,37119003204,37,119,"Census Tract 32.04, Mecklenburg County, North Carolina",3244,0.05887792848335388,0.941122071516646,0.8135018495684341,0.05702836004932182,0,0.01356350184956843,0,0,0.05702836004932182,1757,0,0,164,250,136,162,82,17,179,767,1,0.53125,0.46875,1757,1340,721,1998,1538,0.33518862090290663,0.6648113790970934,11,0,0,0,0,0,0,0,131,59,8,23,47,76,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,8,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,44,423,181,90,128,37,119,003204,315,160,57,98,0.0971023427866831,0.8839779005524862,0.6333333333333333,0.765625,0,0,0
370297003369,Parkside Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,377,25,3703369,2945 Johnston-Oehler Rd,Charlotte,North Carolina,5518,37119,12000,154,13.7,0.595602,40,13.6,45,57,42,1273792,15.1,0.40848806366047746,21,278,33,23,2,0,20,0,0.05570291777188329,0.7374005305039788,0.08753315649867374,0.0610079575596817,005530,37119005530,55.30,Census Tract 55.30,+35.3594366,-080.7778091,94.4,37119005530,37,119,"Census Tract 55.30, Mecklenburg County, North Carolina",3082,0.03309539260220636,0.9669046073977936,0.2991563919532771,0.5577547047371837,0,0.09474367293964958,0,0,0.01524983776768332,1435,0,18,0,54,292,0,0,0,32,1039,1,0.40775558166862513,0.5922444183313749,1435,1547,510,1658,1591,0.2844175491679274,0.7155824508320726,25,53,114,174,174,0,34,0,0,8,36,7,0,49,0,29,0,0,0,0,0,0,0,0,70,0,0,0,18,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1,72,828,134,184,218,37,119,005530,413,135,93,185,0.13400389357560025,0.6925395620184098,0.5054347826086957,0.8486238532110092,1,0,0
370297001257,Paw Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,727,45,3701257,1300 Cathey Rd,Charlotte,North Carolina,6010,37119,12000,724,34.7,1.208179,100,34.6,94,30,27,1840028,16.2,0.9958734525447043,42,416,211,30,1,1,26,0,0.0577716643741403,0.5722145804676754,0.2902338376891334,0.04126547455295736,006015,37119006015,60.15,Census Tract 60.15,+35.2943620,-080.9404025,94.2,37119006015,37,119,"Census Tract 60.15, Mecklenburg County, North Carolina",4181,0.1018895001195886,0.8981104998804114,0.42788806505620663,0.4453480028701268,0,0.01937335565654149,0,0,0.00550107629753647,1482,0,0,0,0,0,0,0,0,86,1396,1.1320754716981132,0.2490566037735849,0.8830188679245283,1482,1767,472,1318,1149,0.13979289940828402,0.860207100591716,97,136,20,70,18,64,69,36,38,36,47,0,0,97,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,0,44,38,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,16,57.2,94,982,333,235,279,37,119,006015,556,251,142,163,0.13298254006218607,0.7537537537537538,0.6042553191489362,0.5842293906810035,0,0,0
370297002842,Performance Learning Center,Charlotte-Mecklenburg Schools,High,Regular school,73,14,3702842,2300 W Sugar Creek Road,Charlotte,North Carolina,5524,37119,12000,35,30.9,0.962898,94,30.8,90,10,30,702334,5.2,0.4794520547945205,8,46,19,0,0,0,0,0,0.1095890410958904,0.6301369863013698,0.2602739726027397,0,005536,37119005536,55.36,Census Tract 55.36,+35.2984939,-080.7730234,89,37119005536,37,119,"Census Tract 55.36, Mecklenburg County, North Carolina",5655,0.0502210433244916,0.9497789566755084,0.3039787798408488,0.4691423519009726,0,0.15738284703801944,0,0,0.01927497789566755,2749,0,26,38,191,731,367,77,0,100,1219,1.103896103896104,0.5207792207792208,0.5831168831168831,2749,1440,428,1172,1012,0.5736281089617055,0.42637189103829454,22,47,27,28,43,0,97,73,36,121,25,2,0,26,29,28,0,0,0,0,0,0,0,0,10,0,0,0,171,23,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,44,854,263,178,342,37,119,005536,689,279,198,212,0.12183908045977011,0.6925395620184098,0.46119611095851776,0.6198830409356725,1,1,0
370297002641,Phillip O Berry Academy of Technology,Charlotte-Mecklenburg Schools,High,Regular school,1723,93,3702641,1430 Alleghany St,Charlotte,North Carolina,4000,37119,12000,497,18.9,1.068795,59,18.8,61,57,53,4414245,18.5,0.2884503772489843,61,1128,424,73,2,0,35,0,0.035403366221706326,0.6546720835751596,0.2460824143934997,0.04236796285548462,004000,37119004000,40,Census Tract 40,+35.2334149,-080.9112968,96.5,37119004000,37,119,"Census Tract 40, Mecklenburg County, North Carolina",4448,0.06182553956834532,0.9381744604316546,0.1443345323741007,0.6492805755395683,0.00539568345323741,0.07598920863309352,0,0.00696942446043165,0.05620503597122302,1973,0,73,43,0,41,22,109,92,294,1299,1.0443514644351464,0.2610878661087866,0.7832635983263598,1973,1073,390,886,758,0.5435868961687951,0.45641310383120487,134,219,24,58,97,127,263,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,9,0,0,17,0,0,19,0,15,16,0,0,0,0,0,0,0,0,0,17,0,11,19,0,15,16,85.6,66,1199,399,424,286,37,119,004000,669,286,161,222,0.1504046762589928,0.7167919799498746,0.3797169811320754,0.7762237762237763,0,0,0
370297001259,Piedmont Middle School,Charlotte-Mecklenburg Schools,Middle,Regular school,1090,48,3701259,1241 E 10th St,Charlotte,North Carolina,800,37119,12000,224,13.7,0.947699,40,13.6,45,77,67,2469282,22.7,0.20550458715596331,209,609,160,78,4,2,28,0,0.19174311926605506,0.5587155963302752,0.14678899082568808,0.07155963302752294,000800,37119000800,8,Census Tract 8,+35.2281854,-080.8194074,80.8,37119000800,37,119,"Census Tract 8, Mecklenburg County, North Carolina",2991,0.01337345369441658,0.9866265463055834,0.24974924774322968,0.6894015379471748,0,0.02373788030758943,0,0.00635239050484787,0.01738548980274155,1500,0,0,236,91,119,86,22,85,194,667,1.0390879478827362,0.36156351791530944,0.6775244299674267,1500,1051,359,1512,1058,0.5437928408225438,0.4562071591774562,26,65,51,48,148,134,85,34,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,44,646,199,166,160,37,119,000800,340,169,74,97,0.11367435640254096,0.8492462311557789,0.4457831325301205,0.60625,0,0,0
370297001260,Pineville Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,715,48,3701260,204 Lowry St,Pineville,North Carolina,5825,37119,52220,228,16.8,0.684323,51,16.7,54,41,39,2380390,14.9,0.31888111888111886,205,150,282,20,5,0,53,0,0.2867132867132867,0.2097902097902098,0.3944055944055944,0.027972027972027972,005868,37119005868,58.68,Census Tract 58.68,+35.0769908,-080.9017760,71.3,37119005868,37,119,"Census Tract 58.68, Mecklenburg County, North Carolina",2718,0.03348050036791759,0.9665194996320824,0.6696100073583517,0.1357615894039735,0,0.01030169242089771,0,0,0.15084621044885946,968,0,0,0,126,55,56,0,0,219,512,2.7566765578635013,0.6765578635014837,2.080118694362018,968,1041,NA,1160,1153,0.38990332975295383,0.6100966702470462,0,0,51,0,51,57,58,0,0,12,21,239,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,53,556,302,142,406,37,119,005868,235,100,54,81,0.08646063281824871,0.33112582781456956,0.38028169014084506,0.1995073891625616,0,0,0
370297001261,Pinewood Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,526,36,3701261,805 Seneca Pl,Charlotte,North Carolina,3103,37119,12000,523,30.6,1.06074,94,30.5,89,19,19,1397511,14.6,0.9942965779467681,37,181,271,21,1,0,15,0,0.07034220532319392,0.344106463878327,0.5152091254752852,0.039923954372623575,003110,37119003110,31.10,Census Tract 31.10,+35.1689417,-080.8693938,93,37119003110,37,119,"Census Tract 31.10, Mecklenburg County, North Carolina",2205,0.11383219954648524,0.8861678004535147,0.8022675736961451,0,0,0.00725623582766439,0,0,0.07664399092970521,1077,0,0,213,0,0,0,0,0,11,853,1,0.5135135135135135,0.4864864864864865,1077,1826,517,1557,1485,0.2162426614481409,0.7837573385518591,0,0,0,0,0,0,0,0,55,32,14,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,38,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,79,241,41,76,19,37,119,003110,121,48,29,44,0.05487528344671202,0.6925395620184098,0.3815789473684211,0.5956669683734754,1,0,1
370297001262,Piney Grove Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,762,47,3701262,8801 Eaglewind Dr,Charlotte,North Carolina,1921,37119,12000,759,32,1.01478,97,31.9,91,23,22,2337623,16.2,0.9960629921259843,45,205,360,137,0,0,15,0,0.05905511811023622,0.2690288713910761,0.47244094488188976,0.17979002624671916,001921,37119001921,19.21,Census Tract 19.21,+35.1717585,-080.7310428,94.1,37119001921,37,119,"Census Tract 19.21, Mecklenburg County, North Carolina",2798,0.2355253752680486,0.7644746247319514,0.20621872766261615,0.3895639742673338,0.00607576840600428,0.13688348820586133,0.01107934238741958,0,0.01465332380271622,907,0,10,0,0,0,0,0,0,12,885,1.046583850931677,0.29347826086956524,0.7531055900621118,907,1229,397,984,802,0.3002336448598131,0.6997663551401869,11,22,29,21,32,91,5,21,0,1,36,16,0,9,25,17,0,0,0,0,0,0,0,0,3,9,59,20,0,12,0,0,50,57,51,20,44,22,11,9,0,0,0,0,0,0,8,7,8,25,49,0,0,0,3,1,79.4,98,804,223,225,163,37,119,001921,438,194,88,156,0.15654038598999284,0.8699551569506726,0.39111111111111113,0.9570552147239264,0,0,0
370297003032,Polo Ridge Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,572,40,3703032,11830 Tom Short Rd,Charlotte,North Carolina,5845,37119,12000,17,0,0.980254,1,0,1,82,83,2892108,14.3,0.02972027972027972,265,38,33,207,1,1,27,0,0.4632867132867133,0.06643356643356643,0.057692307692307696,0.3618881118881119,005845,37119005845,58.45,Census Tract 58.45,+35.0537552,-080.7838289,53.7,37119005845,37,119,"Census Tract 58.45, Mecklenburg County, North Carolina",6168,0.04766536964980544,0.9523346303501944,0.3537613488975357,0.0963035019455253,0,0.33608949416342415,0,0,0.16618028534370946,2043,0,0,42,269,70,10,91,12,435,1114,1,0.43389970990468296,0.566100290095317,2043,1745,583,2165,2061,0.37743384922616074,0.6225661507738393,0,65,0,0,128,0,0,0,35,78,51,56,59,30,17,36,0,0,0,0,0,0,0,0,72,169,138,7,9,210,123,64,20,0,33,20,0,26,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64.6,55,1483,876,379,258,37,119,005845,1294,524,349,421,0.20979247730220493,0.5981735159817352,0.920844327176781,0.5956669683734754,0,0,1
370297002220,Providence High School,Charlotte-Mecklenburg Schools,High,Regular school,2025,100,3702220,1800 Pineville-Matthews Rd,Charlotte,North Carolina,3016,37119,12000,105,2.7,0.523527,8,2.6,8,88,89,5283348,20.2,0.05185185185185185,1367,178,171,252,2,0,55,0,0.6750617283950617,0.08790123456790123,0.08444444444444445,0.12444444444444444,003016,37119003016,30.16,Census Tract 30.16,+35.1107441,-080.7671837,32.5,37119003016,37,119,"Census Tract 30.16, Mecklenburg County, North Carolina",4677,0.03656189865298268,0.9634381013470174,0.50096215522771,0.10412657686551208,0,0.3115244815052384,0,0,0.04682488774855677,1828,0,0,58,392,237,184,32,0,231,694,1.0288808664259927,0.2895306859205776,0.7393501805054151,1828,1448,915,2362,2014,0.5378486055776892,0.46215139442231074,0,0,0,0,0,40,0,64,113,75,74,62,108,36,103,104,0,0,0,0,0,0,0,0,29,34,116,12,33,121,110,32,0,12,0,10,0,8,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49.9,38,1337,365,417,377,37,119,003016,818,318,182,318,0.17489843917040837,0.8712328767123287,0.4364508393285372,0.843501326259947,0,0,0
370297002642,Providence Spring Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,578,37,3702642,10045 Providence Church Ln,Charlotte,North Carolina,5847,37119,12000,4,0,1.214851,1,0,1,81,82,2647533,15.6,0.006920415224913495,445,30,26,41,2,0,34,0,0.7698961937716263,0.05190311418685121,0.04498269896193772,0.07093425605536333,005847,37119005847,58.47,Census Tract 58.47,+35.0760158,-080.7624516,23,37119005847,37,119,"Census Tract 58.47, Mecklenburg County, North Carolina",5248,0.03239329268292683,0.9676067073170732,0.6608231707317073,0.0741234756097561,0,0.1955030487804878,0,0.00971798780487804,0.0274390243902439,1972,0,0,50,0,115,108,32,0,376,1291,1.004518072289157,0.3305722891566265,0.6739457831325302,1972,1712,799,2413,2141,0.2287513116474292,0.7712486883525709,0,0,0,7,93,0,0,0,108,140,124,110,31,88,62,66,0,0,0,0,0,0,0,0,43,54,26,6,26,174,32,10,0,0,0,15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,33.9,65,1254,533,270,438,37,119,005847,619,271,136,212,0.11794969512195122,0.5084427767354597,0.5037037037037037,0.4840182648401826,0,0,0
370297001264,Quail Hollow Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,1193,70,3701264,2901 Smithfield Church Rd,Charlotte,North Carolina,3012,37119,12000,455,26.7,1.446529,84,26.6,81,30,24,2536841,17,0.38139145012573344,206,393,531,34,2,0,27,0,0.17267393126571667,0.3294216261525566,0.4450963956412406,0.028499580888516344,003012,37119003012,30.12,Census Tract 30.12,+35.1108324,-080.8509381,82.7,37119003012,37,119,"Census Tract 30.12, Mecklenburg County, North Carolina",4200,0.05904761904761905,0.940952380952381,0.7257142857142858,0.1688095238095238,0,0.02047619047619047,0,0.01047619047619047,0.01547619047619047,2054,0,0,356,62,239,125,34,0,118,1120,1,0.33478639930252835,0.6652136006974717,2054,1469,570,2111,1891,0.4746936600958977,0.5253063399041022,13,22,98,21,65,13,37,76,145,101,88,13,100,116,112,26,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,6,37,17,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,12,0,0,27.4,55,1170,281,352,189,37,119,003012,497,241,103,153,0.11833333333333332,0.8576512455516014,0.29261363636363635,0.8095238095238095,0,0,0
